[15:29:49.450] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[15:30:14.280] 8 itertations per epoch
[18:13:05.796] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[18:17:20.081] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[19:08:45.006] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[12:23:28.247] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[12:37:25.562] Namespace(base_lr=0.01, batch_size=2, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=0, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[14:09:08.337] Namespace(base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='UAMT_unlabel', gpu='0', labeled_bs=2, max_iterations=6000, root_path='../data/2018LA_Seg_Training Set/', seed=1337)
[14:09:13.411] 8 itertations per epoch
[14:09:19.760] iteration 1 : loss : 0.570754 cons_dist: 0.272812, loss_weight: 0.000674
[14:49:39.121] iteration 846 : loss : 0.154852 cons_dist: 0.002359, loss_weight: 0.002175
[14:49:42.399] iteration 847 : loss : 0.055696 cons_dist: 0.043266, loss_weight: 0.002175
[14:49:44.858] iteration 848 : loss : 0.362790 cons_dist: 0.007685, loss_weight: 0.002175
[14:49:48.377] iteration 849 : loss : 0.075389 cons_dist: 0.001785, loss_weight: 0.002175
[14:49:51.093] iteration 850 : loss : 0.063946 cons_dist: 0.011059, loss_weight: 0.002175
[14:49:55.449] iteration 851 : loss : 0.107595 cons_dist: 0.013966, loss_weight: 0.002175
[14:49:58.139] iteration 852 : loss : 0.098912 cons_dist: 0.007933, loss_weight: 0.002175
[14:50:01.144] iteration 853 : loss : 0.079086 cons_dist: 0.004230, loss_weight: 0.002175
[14:50:03.567] iteration 854 : loss : 0.070868 cons_dist: 0.006604, loss_weight: 0.002175
[14:50:05.997] iteration 855 : loss : 0.099054 cons_dist: 0.004287, loss_weight: 0.002175
[14:50:09.241] iteration 856 : loss : 0.066005 cons_dist: 0.017087, loss_weight: 0.002175
[14:50:12.787] iteration 857 : loss : 0.078095 cons_dist: 0.004596, loss_weight: 0.002175
[14:50:16.129] iteration 858 : loss : 0.072516 cons_dist: 0.003389, loss_weight: 0.002175
[14:50:18.581] iteration 859 : loss : 0.049633 cons_dist: 0.003969, loss_weight: 0.002175
[14:50:21.844] iteration 860 : loss : 0.098607 cons_dist: 0.006442, loss_weight: 0.002175
[14:50:25.076] iteration 861 : loss : 0.077057 cons_dist: 0.002581, loss_weight: 0.002175
[14:50:27.641] iteration 862 : loss : 0.084333 cons_dist: 0.005396, loss_weight: 0.002175
[14:50:31.006] iteration 863 : loss : 0.061421 cons_dist: 0.001354, loss_weight: 0.002175
[14:50:33.468] iteration 864 : loss : 0.070082 cons_dist: 0.005274, loss_weight: 0.002175
[14:50:37.055] iteration 865 : loss : 0.065061 cons_dist: 0.009670, loss_weight: 0.002175
[14:50:39.731] iteration 866 : loss : 0.080044 cons_dist: 0.047970, loss_weight: 0.002175
[14:50:42.754] iteration 867 : loss : 0.058152 cons_dist: 0.028599, loss_weight: 0.002175
[14:50:45.845] iteration 868 : loss : 0.068547 cons_dist: 0.028290, loss_weight: 0.002175
[14:50:48.480] iteration 869 : loss : 0.114514 cons_dist: 0.002393, loss_weight: 0.002175
[14:50:51.439] iteration 870 : loss : 0.068969 cons_dist: 0.002891, loss_weight: 0.002175
[14:50:54.178] iteration 871 : loss : 0.090159 cons_dist: 0.021291, loss_weight: 0.002175
[14:50:56.572] iteration 872 : loss : 0.059162 cons_dist: 0.023884, loss_weight: 0.002175
[14:51:00.152] iteration 873 : loss : 0.057977 cons_dist: 0.023921, loss_weight: 0.002175
[14:51:03.417] iteration 874 : loss : 0.078454 cons_dist: 0.007566, loss_weight: 0.002175
[14:51:05.860] iteration 875 : loss : 0.101855 cons_dist: 0.002502, loss_weight: 0.002175
[14:51:09.115] iteration 876 : loss : 0.098037 cons_dist: 0.004552, loss_weight: 0.002175
[14:51:11.541] iteration 877 : loss : 0.064100 cons_dist: 0.007379, loss_weight: 0.002175
[14:51:14.791] iteration 878 : loss : 0.049552 cons_dist: 0.001554, loss_weight: 0.002175
[14:51:17.262] iteration 879 : loss : 0.057741 cons_dist: 0.026330, loss_weight: 0.002175
[14:51:20.492] iteration 880 : loss : 0.053026 cons_dist: 0.035033, loss_weight: 0.002175
[14:51:23.929] iteration 881 : loss : 0.101240 cons_dist: 0.022391, loss_weight: 0.002175
[14:51:26.710] iteration 882 : loss : 0.067042 cons_dist: 0.002927, loss_weight: 0.002175
[14:51:29.532] iteration 883 : loss : 0.085374 cons_dist: 0.028010, loss_weight: 0.002175
[14:51:32.019] iteration 884 : loss : 0.071359 cons_dist: 0.003288, loss_weight: 0.002175
[14:51:35.233] iteration 885 : loss : 0.157811 cons_dist: 0.005782, loss_weight: 0.002175
[14:51:37.580] iteration 886 : loss : 0.061398 cons_dist: 0.019705, loss_weight: 0.002175
[14:51:40.200] iteration 887 : loss : 0.092952 cons_dist: 0.017856, loss_weight: 0.002175
[14:51:43.183] iteration 888 : loss : 0.067096 cons_dist: 0.013196, loss_weight: 0.002175
[14:51:47.688] iteration 889 : loss : 0.076243 cons_dist: 0.005114, loss_weight: 0.002175
[14:51:50.376] iteration 890 : loss : 0.056565 cons_dist: 0.002056, loss_weight: 0.002175
[14:51:52.715] iteration 891 : loss : 0.056344 cons_dist: 0.004224, loss_weight: 0.002175
[14:51:55.110] iteration 892 : loss : 0.255709 cons_dist: 0.019230, loss_weight: 0.002175
[14:51:58.356] iteration 893 : loss : 0.067979 cons_dist: 0.034663, loss_weight: 0.002175
[14:52:00.779] iteration 894 : loss : 0.071013 cons_dist: 0.002859, loss_weight: 0.002175
[14:52:04.021] iteration 895 : loss : 0.142932 cons_dist: 0.008313, loss_weight: 0.002175
[14:52:06.501] iteration 896 : loss : 0.065100 cons_dist: 0.016968, loss_weight: 0.002175
[14:52:11.311] iteration 897 : loss : 0.062531 cons_dist: 0.011833, loss_weight: 0.002175
[14:52:13.710] iteration 898 : loss : 0.064305 cons_dist: 0.008880, loss_weight: 0.002175
[14:52:16.117] iteration 899 : loss : 0.061428 cons_dist: 0.005987, loss_weight: 0.002175
[14:52:19.303] iteration 900 : loss : 0.040600 cons_dist: 0.008818, loss_weight: 0.002175
[14:52:23.580] iteration 901 : loss : 0.045153 cons_dist: 0.040238, loss_weight: 0.002698
[14:52:26.572] iteration 902 : loss : 0.122579 cons_dist: 0.009168, loss_weight: 0.002698
[14:52:29.272] iteration 903 : loss : 0.056114 cons_dist: 0.004573, loss_weight: 0.002698
[14:52:31.672] iteration 904 : loss : 0.052785 cons_dist: 0.006681, loss_weight: 0.002698
[14:52:35.393] iteration 905 : loss : 0.066387 cons_dist: 0.004421, loss_weight: 0.002698
[14:52:38.287] iteration 906 : loss : 0.114700 cons_dist: 0.040001, loss_weight: 0.002698
[14:52:41.056] iteration 907 : loss : 0.091518 cons_dist: 0.014686, loss_weight: 0.002698
[14:52:43.489] iteration 908 : loss : 0.080388 cons_dist: 0.047984, loss_weight: 0.002698
[14:52:46.811] iteration 909 : loss : 0.071326 cons_dist: 0.011155, loss_weight: 0.002698
[14:52:49.237] iteration 910 : loss : 0.061968 cons_dist: 0.027306, loss_weight: 0.002698
[14:52:52.572] iteration 911 : loss : 0.060831 cons_dist: 0.004336, loss_weight: 0.002698
[14:52:55.004] iteration 912 : loss : 0.112461 cons_dist: 0.028217, loss_weight: 0.002698
[14:52:58.706] iteration 913 : loss : 0.059224 cons_dist: 0.004693, loss_weight: 0.002698
[14:53:02.048] iteration 914 : loss : 0.059851 cons_dist: 0.010012, loss_weight: 0.002698
[14:53:04.959] iteration 915 : loss : 0.072014 cons_dist: 0.005323, loss_weight: 0.002698
[14:53:07.932] iteration 916 : loss : 0.091268 cons_dist: 0.014316, loss_weight: 0.002698
[14:53:10.302] iteration 917 : loss : 0.055038 cons_dist: 0.010964, loss_weight: 0.002698
[14:53:13.604] iteration 918 : loss : 0.099439 cons_dist: 0.006944, loss_weight: 0.002698
[14:53:16.077] iteration 919 : loss : 0.067122 cons_dist: 0.003743, loss_weight: 0.002698
[14:53:19.327] iteration 920 : loss : 0.047735 cons_dist: 0.004468, loss_weight: 0.002698
[14:53:22.966] iteration 921 : loss : 0.070589 cons_dist: 0.007425, loss_weight: 0.002698
[14:53:25.577] iteration 922 : loss : 0.063235 cons_dist: 0.006321, loss_weight: 0.002698
[14:53:28.616] iteration 923 : loss : 0.137036 cons_dist: 0.021581, loss_weight: 0.002698
[14:53:31.054] iteration 924 : loss : 0.049849 cons_dist: 0.004696, loss_weight: 0.002698
[14:53:34.339] iteration 925 : loss : 0.084792 cons_dist: 0.026419, loss_weight: 0.002698
[14:53:36.989] iteration 926 : loss : 0.077845 cons_dist: 0.002143, loss_weight: 0.002698
[14:53:40.072] iteration 927 : loss : 0.076181 cons_dist: 0.007680, loss_weight: 0.002698
[14:53:43.127] iteration 928 : loss : 0.084195 cons_dist: 0.007225, loss_weight: 0.002698
[14:53:46.985] iteration 929 : loss : 0.083413 cons_dist: 0.018410, loss_weight: 0.002698
[14:53:50.073] iteration 930 : loss : 0.066341 cons_dist: 0.018117, loss_weight: 0.002698
[14:53:52.777] iteration 931 : loss : 0.054863 cons_dist: 0.020203, loss_weight: 0.002698
[14:53:56.092] iteration 932 : loss : 0.076262 cons_dist: 0.006531, loss_weight: 0.002698
[14:53:58.537] iteration 933 : loss : 0.090940 cons_dist: 0.007216, loss_weight: 0.002698
[14:54:01.792] iteration 934 : loss : 0.079715 cons_dist: 0.012674, loss_weight: 0.002698
[14:54:04.244] iteration 935 : loss : 0.070741 cons_dist: 0.002821, loss_weight: 0.002698
[14:54:07.505] iteration 936 : loss : 0.069821 cons_dist: 0.002825, loss_weight: 0.002698
[14:54:11.118] iteration 937 : loss : 0.046312 cons_dist: 0.003744, loss_weight: 0.002698
[14:54:13.558] iteration 938 : loss : 0.070711 cons_dist: 0.014974, loss_weight: 0.002698
[14:54:16.813] iteration 939 : loss : 0.089397 cons_dist: 0.021979, loss_weight: 0.002698
[14:54:19.266] iteration 940 : loss : 0.071234 cons_dist: 0.003993, loss_weight: 0.002698
[14:54:22.530] iteration 941 : loss : 0.078898 cons_dist: 0.003487, loss_weight: 0.002698
[14:54:24.964] iteration 942 : loss : 0.074101 cons_dist: 0.005230, loss_weight: 0.002698
[14:54:28.223] iteration 943 : loss : 0.083702 cons_dist: 0.009384, loss_weight: 0.002698
[14:54:30.658] iteration 944 : loss : 0.071024 cons_dist: 0.006131, loss_weight: 0.002698
[14:54:34.159] iteration 945 : loss : 0.073599 cons_dist: 0.022294, loss_weight: 0.002698
[14:54:37.373] iteration 946 : loss : 0.086458 cons_dist: 0.006548, loss_weight: 0.002698
[14:54:39.778] iteration 947 : loss : 0.118333 cons_dist: 0.001322, loss_weight: 0.002698
[14:54:43.131] iteration 948 : loss : 0.071276 cons_dist: 0.010666, loss_weight: 0.002698
[14:54:45.613] iteration 949 : loss : 0.076350 cons_dist: 0.003345, loss_weight: 0.002698
[14:54:48.783] iteration 950 : loss : 0.068483 cons_dist: 0.002906, loss_weight: 0.002698
[14:54:52.701] iteration 951 : loss : 0.060433 cons_dist: 0.005532, loss_weight: 0.002698
[14:54:55.851] iteration 952 : loss : 0.078920 cons_dist: 0.002745, loss_weight: 0.002698
[14:54:59.773] iteration 953 : loss : 0.059846 cons_dist: 0.005941, loss_weight: 0.002698
[14:55:02.205] iteration 954 : loss : 0.083978 cons_dist: 0.006849, loss_weight: 0.002698
[14:55:05.526] iteration 955 : loss : 0.104547 cons_dist: 0.000879, loss_weight: 0.002698
[14:55:07.989] iteration 956 : loss : 0.065817 cons_dist: 0.007959, loss_weight: 0.002698
[14:55:11.256] iteration 957 : loss : 0.080630 cons_dist: 0.001407, loss_weight: 0.002698
[14:55:13.754] iteration 958 : loss : 0.056786 cons_dist: 0.017809, loss_weight: 0.002698
[14:55:16.824] iteration 959 : loss : 0.111502 cons_dist: 0.006302, loss_weight: 0.002698
[14:55:19.253] iteration 960 : loss : 0.062831 cons_dist: 0.003830, loss_weight: 0.002698
[14:55:22.756] iteration 961 : loss : 0.071589 cons_dist: 0.004030, loss_weight: 0.002698
[14:55:25.987] iteration 962 : loss : 0.083817 cons_dist: 0.004701, loss_weight: 0.002698
[14:55:28.414] iteration 963 : loss : 0.070915 cons_dist: 0.008155, loss_weight: 0.002698
[14:55:31.016] iteration 964 : loss : 0.174380 cons_dist: 0.029805, loss_weight: 0.002698
[14:55:34.076] iteration 965 : loss : 0.072264 cons_dist: 0.001290, loss_weight: 0.002698
[14:55:37.134] iteration 966 : loss : 0.076652 cons_dist: 0.002044, loss_weight: 0.002698
[14:55:39.830] iteration 967 : loss : 0.084345 cons_dist: 0.009144, loss_weight: 0.002698
[14:55:42.240] iteration 968 : loss : 0.076087 cons_dist: 0.002208, loss_weight: 0.002698
[14:55:45.779] iteration 969 : loss : 0.069880 cons_dist: 0.006720, loss_weight: 0.002698
[14:55:49.012] iteration 970 : loss : 0.085815 cons_dist: 0.008662, loss_weight: 0.002698
[14:55:51.464] iteration 971 : loss : 0.084765 cons_dist: 0.004231, loss_weight: 0.002698
[14:55:54.737] iteration 972 : loss : 0.097814 cons_dist: 0.010006, loss_weight: 0.002698
[14:55:57.151] iteration 973 : loss : 0.071832 cons_dist: 0.003757, loss_weight: 0.002698
[14:56:00.356] iteration 974 : loss : 0.135271 cons_dist: 0.009598, loss_weight: 0.002698
[14:56:02.881] iteration 975 : loss : 0.084023 cons_dist: 0.002493, loss_weight: 0.002698
[14:56:05.617] iteration 976 : loss : 0.061640 cons_dist: 0.065266, loss_weight: 0.002698
[14:56:09.838] iteration 977 : loss : 0.060400 cons_dist: 0.003569, loss_weight: 0.002698
[14:56:12.302] iteration 978 : loss : 0.194799 cons_dist: 0.002576, loss_weight: 0.002698
[14:56:15.579] iteration 979 : loss : 0.076048 cons_dist: 0.009847, loss_weight: 0.002698
[14:56:17.995] iteration 980 : loss : 0.063486 cons_dist: 0.000610, loss_weight: 0.002698
[14:56:21.301] iteration 981 : loss : 0.045288 cons_dist: 0.020906, loss_weight: 0.002698
[14:56:23.723] iteration 982 : loss : 0.052397 cons_dist: 0.001123, loss_weight: 0.002698
[14:56:27.099] iteration 983 : loss : 0.049087 cons_dist: 0.002165, loss_weight: 0.002698
[14:56:29.557] iteration 984 : loss : 0.059999 cons_dist: 0.001443, loss_weight: 0.002698
[14:56:33.131] iteration 985 : loss : 0.116666 cons_dist: 0.000915, loss_weight: 0.002698
[14:56:36.386] iteration 986 : loss : 0.072222 cons_dist: 0.012752, loss_weight: 0.002698
[14:56:38.988] iteration 987 : loss : 0.084045 cons_dist: 0.001642, loss_weight: 0.002698
[14:56:42.047] iteration 988 : loss : 0.048350 cons_dist: 0.029772, loss_weight: 0.002698
[14:56:44.459] iteration 989 : loss : 0.094086 cons_dist: 0.019253, loss_weight: 0.002698
[14:56:47.679] iteration 990 : loss : 0.060390 cons_dist: 0.003982, loss_weight: 0.002698
[14:56:50.230] iteration 991 : loss : 0.055434 cons_dist: 0.006711, loss_weight: 0.002698
[14:56:53.543] iteration 992 : loss : 0.069683 cons_dist: 0.002028, loss_weight: 0.002698
[14:56:58.345] iteration 993 : loss : 0.087614 cons_dist: 0.017724, loss_weight: 0.002698
[14:57:00.812] iteration 994 : loss : 0.063701 cons_dist: 0.007175, loss_weight: 0.002698
[14:57:04.111] iteration 995 : loss : 0.063363 cons_dist: 0.012354, loss_weight: 0.002698
[14:57:06.491] iteration 996 : loss : 0.072317 cons_dist: 0.002464, loss_weight: 0.002698
[14:57:09.783] iteration 997 : loss : 0.084308 cons_dist: 0.004931, loss_weight: 0.002698
[14:57:12.288] iteration 998 : loss : 0.064748 cons_dist: 0.016849, loss_weight: 0.002698
[14:57:15.547] iteration 999 : loss : 0.096810 cons_dist: 0.002461, loss_weight: 0.002698
[14:57:17.943] iteration 1000 : loss : 0.076906 cons_dist: 0.004365, loss_weight: 0.002698
[14:57:19.597] save model to ../model/UAMT_unlabel/iter_1000.pth
[14:57:23.611] iteration 1001 : loss : 0.059924 cons_dist: 0.006911, loss_weight: 0.002698
[14:57:26.761] iteration 1002 : loss : 0.071907 cons_dist: 0.004409, loss_weight: 0.002698
[14:57:29.212] iteration 1003 : loss : 0.115837 cons_dist: 0.010643, loss_weight: 0.002698
[14:57:32.517] iteration 1004 : loss : 0.088070 cons_dist: 0.032971, loss_weight: 0.002698
[14:57:34.983] iteration 1005 : loss : 0.040714 cons_dist: 0.047927, loss_weight: 0.002698
[14:57:38.269] iteration 1006 : loss : 0.069666 cons_dist: 0.016898, loss_weight: 0.002698
[14:57:40.742] iteration 1007 : loss : 0.069135 cons_dist: 0.001080, loss_weight: 0.002698
[14:57:44.024] iteration 1008 : loss : 0.067609 cons_dist: 0.024783, loss_weight: 0.002698
[14:57:47.734] iteration 1009 : loss : 0.085649 cons_dist: 0.002355, loss_weight: 0.002698
[14:57:50.137] iteration 1010 : loss : 0.126272 cons_dist: 0.018347, loss_weight: 0.002698
[14:57:53.347] iteration 1011 : loss : 0.048620 cons_dist: 0.016416, loss_weight: 0.002698
[14:57:55.830] iteration 1012 : loss : 0.074943 cons_dist: 0.003110, loss_weight: 0.002698
[14:57:59.095] iteration 1013 : loss : 0.060346 cons_dist: 0.003198, loss_weight: 0.002698
[14:58:01.541] iteration 1014 : loss : 0.053393 cons_dist: 0.027099, loss_weight: 0.002698
[14:58:04.800] iteration 1015 : loss : 0.094021 cons_dist: 0.002419, loss_weight: 0.002698
[14:58:07.234] iteration 1016 : loss : 0.079850 cons_dist: 0.014333, loss_weight: 0.002698
[14:58:10.910] iteration 1017 : loss : 0.080220 cons_dist: 0.004373, loss_weight: 0.002698
[14:58:14.180] iteration 1018 : loss : 0.077497 cons_dist: 0.004918, loss_weight: 0.002698
[14:58:16.572] iteration 1019 : loss : 0.062312 cons_dist: 0.008689, loss_weight: 0.002698
[14:58:19.805] iteration 1020 : loss : 0.228455 cons_dist: 0.009522, loss_weight: 0.002698
[14:58:22.203] iteration 1021 : loss : 0.140389 cons_dist: 0.003396, loss_weight: 0.002698
[14:58:24.779] iteration 1022 : loss : 0.055444 cons_dist: 0.004039, loss_weight: 0.002698
[14:58:27.864] iteration 1023 : loss : 0.078561 cons_dist: 0.014368, loss_weight: 0.002698
[14:58:30.301] iteration 1024 : loss : 0.087123 cons_dist: 0.002322, loss_weight: 0.002698
[14:58:34.062] iteration 1025 : loss : 0.120067 cons_dist: 0.028897, loss_weight: 0.002698
[14:58:36.461] iteration 1026 : loss : 0.083081 cons_dist: 0.013638, loss_weight: 0.002698
[14:58:39.736] iteration 1027 : loss : 0.088373 cons_dist: 0.002691, loss_weight: 0.002698
[14:58:42.147] iteration 1028 : loss : 0.081124 cons_dist: 0.005098, loss_weight: 0.002698
[14:58:45.373] iteration 1029 : loss : 0.110840 cons_dist: 0.010963, loss_weight: 0.002698
[14:58:47.736] iteration 1030 : loss : 0.059581 cons_dist: 0.008188, loss_weight: 0.002698
[14:58:51.071] iteration 1031 : loss : 0.059410 cons_dist: 0.007314, loss_weight: 0.002698
[14:58:53.418] iteration 1032 : loss : 0.066459 cons_dist: 0.001263, loss_weight: 0.002698
[14:58:57.125] iteration 1033 : loss : 0.074064 cons_dist: 0.014478, loss_weight: 0.002698
[14:59:00.488] iteration 1034 : loss : 0.063385 cons_dist: 0.052780, loss_weight: 0.002698
[14:59:02.922] iteration 1035 : loss : 0.078518 cons_dist: 0.003021, loss_weight: 0.002698
[14:59:06.268] iteration 1036 : loss : 0.060034 cons_dist: 0.005976, loss_weight: 0.002698
[14:59:08.741] iteration 1037 : loss : 0.059489 cons_dist: 0.003650, loss_weight: 0.002698
[14:59:12.004] iteration 1038 : loss : 0.075393 cons_dist: 0.007328, loss_weight: 0.002698
[14:59:14.395] iteration 1039 : loss : 0.077155 cons_dist: 0.022642, loss_weight: 0.002698
[14:59:16.907] iteration 1040 : loss : 0.086333 cons_dist: 0.012752, loss_weight: 0.002698
[14:59:20.396] iteration 1041 : loss : 0.077659 cons_dist: 0.011610, loss_weight: 0.002698
[14:59:23.673] iteration 1042 : loss : 0.050294 cons_dist: 0.008212, loss_weight: 0.002698
[14:59:26.165] iteration 1043 : loss : 0.071817 cons_dist: 0.002602, loss_weight: 0.002698
[14:59:29.358] iteration 1044 : loss : 0.068465 cons_dist: 0.003647, loss_weight: 0.002698
[14:59:31.988] iteration 1045 : loss : 0.068892 cons_dist: 0.029319, loss_weight: 0.002698
[14:59:35.080] iteration 1046 : loss : 0.174537 cons_dist: 0.003583, loss_weight: 0.002698
[14:59:37.546] iteration 1047 : loss : 0.045825 cons_dist: 0.009622, loss_weight: 0.002698
[14:59:40.824] iteration 1048 : loss : 0.065420 cons_dist: 0.021605, loss_weight: 0.002698
[14:59:44.351] iteration 1049 : loss : 0.181768 cons_dist: 0.046740, loss_weight: 0.002698
[14:59:47.656] iteration 1050 : loss : 0.103146 cons_dist: 0.007206, loss_weight: 0.002698
[14:59:51.555] iteration 1051 : loss : 0.057909 cons_dist: 0.002093, loss_weight: 0.003327
[14:59:54.538] iteration 1052 : loss : 0.073422 cons_dist: 0.004016, loss_weight: 0.003327
[14:59:57.373] iteration 1053 : loss : 0.054580 cons_dist: 0.003331, loss_weight: 0.003327
[14:59:59.809] iteration 1054 : loss : 0.094718 cons_dist: 0.044335, loss_weight: 0.003327
[15:00:03.088] iteration 1055 : loss : 0.044398 cons_dist: 0.006804, loss_weight: 0.003327
[15:00:05.559] iteration 1056 : loss : 0.076407 cons_dist: 0.007452, loss_weight: 0.003327
[15:00:08.961] iteration 1057 : loss : 0.050561 cons_dist: 0.005314, loss_weight: 0.003327
[15:00:11.353] iteration 1058 : loss : 0.041322 cons_dist: 0.006885, loss_weight: 0.003327
[15:00:14.533] iteration 1059 : loss : 0.041440 cons_dist: 0.003030, loss_weight: 0.003327
[15:00:17.093] iteration 1060 : loss : 0.059844 cons_dist: 0.007875, loss_weight: 0.003327
[15:00:20.398] iteration 1061 : loss : 0.053033 cons_dist: 0.002353, loss_weight: 0.003327
[15:00:22.863] iteration 1062 : loss : 0.054785 cons_dist: 0.001839, loss_weight: 0.003327
[15:00:26.135] iteration 1063 : loss : 0.063740 cons_dist: 0.003705, loss_weight: 0.003327
[15:00:28.584] iteration 1064 : loss : 0.084943 cons_dist: 0.019522, loss_weight: 0.003327
[15:00:32.063] iteration 1065 : loss : 0.097799 cons_dist: 0.006262, loss_weight: 0.003327
[15:00:34.660] iteration 1066 : loss : 0.099559 cons_dist: 0.003786, loss_weight: 0.003327
[15:00:37.733] iteration 1067 : loss : 0.060199 cons_dist: 0.001861, loss_weight: 0.003327
[15:00:40.817] iteration 1068 : loss : 0.080641 cons_dist: 0.001796, loss_weight: 0.003327
[15:00:43.478] iteration 1069 : loss : 0.050003 cons_dist: 0.022723, loss_weight: 0.003327
[15:00:45.927] iteration 1070 : loss : 0.078884 cons_dist: 0.023881, loss_weight: 0.003327
[15:00:49.217] iteration 1071 : loss : 0.093557 cons_dist: 0.012595, loss_weight: 0.003327
[15:00:51.824] iteration 1072 : loss : 0.067222 cons_dist: 0.004182, loss_weight: 0.003327
[15:00:55.246] iteration 1073 : loss : 0.093054 cons_dist: 0.006282, loss_weight: 0.003327
[15:00:57.653] iteration 1074 : loss : 0.082887 cons_dist: 0.001829, loss_weight: 0.003327
[15:01:00.878] iteration 1075 : loss : 0.067086 cons_dist: 0.007661, loss_weight: 0.003327
[15:01:03.363] iteration 1076 : loss : 0.069909 cons_dist: 0.002312, loss_weight: 0.003327
[15:01:06.114] iteration 1077 : loss : 0.083787 cons_dist: 0.009472, loss_weight: 0.003327
[15:01:08.977] iteration 1078 : loss : 0.117036 cons_dist: 0.045128, loss_weight: 0.003327
[15:01:11.383] iteration 1079 : loss : 0.126896 cons_dist: 0.010213, loss_weight: 0.003327
[15:01:14.480] iteration 1080 : loss : 0.069645 cons_dist: 0.015811, loss_weight: 0.003327
[15:01:18.564] iteration 1081 : loss : 0.069735 cons_dist: 0.001407, loss_weight: 0.003327
[15:01:20.964] iteration 1082 : loss : 0.055156 cons_dist: 0.000684, loss_weight: 0.003327
[15:01:24.258] iteration 1083 : loss : 0.054710 cons_dist: 0.010454, loss_weight: 0.003327
[15:01:26.778] iteration 1084 : loss : 0.058865 cons_dist: 0.003069, loss_weight: 0.003327
[15:01:29.998] iteration 1085 : loss : 0.104418 cons_dist: 0.001797, loss_weight: 0.003327
[15:01:32.430] iteration 1086 : loss : 0.064536 cons_dist: 0.002441, loss_weight: 0.003327
[15:01:35.723] iteration 1087 : loss : 0.049104 cons_dist: 0.096669, loss_weight: 0.003327
[15:01:38.121] iteration 1088 : loss : 0.118446 cons_dist: 0.015977, loss_weight: 0.003327
[15:01:41.140] iteration 1089 : loss : 0.075478 cons_dist: 0.031818, loss_weight: 0.003327
[15:01:43.790] iteration 1090 : loss : 0.073721 cons_dist: 0.004378, loss_weight: 0.003327
[15:01:46.924] iteration 1091 : loss : 0.070077 cons_dist: 0.001430, loss_weight: 0.003327
[15:01:50.058] iteration 1092 : loss : 0.064797 cons_dist: 0.004150, loss_weight: 0.003327
[15:01:53.183] iteration 1093 : loss : 0.073152 cons_dist: 0.003202, loss_weight: 0.003327
[15:01:56.251] iteration 1094 : loss : 0.053442 cons_dist: 0.006277, loss_weight: 0.003327
[15:01:59.321] iteration 1095 : loss : 0.092765 cons_dist: 0.019166, loss_weight: 0.003327
[15:02:02.393] iteration 1096 : loss : 0.071504 cons_dist: 0.001040, loss_weight: 0.003327
[15:02:06.395] iteration 1097 : loss : 0.111403 cons_dist: 0.004343, loss_weight: 0.003327
[15:02:09.515] iteration 1098 : loss : 0.065320 cons_dist: 0.003309, loss_weight: 0.003327
[15:02:12.627] iteration 1099 : loss : 0.145029 cons_dist: 0.024804, loss_weight: 0.003327
[15:02:15.738] iteration 1100 : loss : 0.067437 cons_dist: 0.006616, loss_weight: 0.003327
[15:02:19.723] iteration 1101 : loss : 0.066366 cons_dist: 0.052558, loss_weight: 0.003327
[15:02:22.855] iteration 1102 : loss : 0.063258 cons_dist: 0.005996, loss_weight: 0.003327
[15:02:26.020] iteration 1103 : loss : 0.092072 cons_dist: 0.007646, loss_weight: 0.003327
[15:02:29.142] iteration 1104 : loss : 0.054933 cons_dist: 0.007994, loss_weight: 0.003327
[15:02:33.191] iteration 1105 : loss : 0.070825 cons_dist: 0.003449, loss_weight: 0.003327
